trial_id,sample_date,sample_time,station_code,flows,mark_recap_id,mark_code,fork_length,count,dead
NA,NA,NA,NA,NA,{5B7F5337-4F76-4C6C-81F6AAC1AA4E9531},B,36,4,FALSE
NA,NA,NA,NA,NA,{D742B8CF-3295-4BDA-99D76F4B9425C825},B,38,2,FALSE
NA,NA,NA,NA,NA,{B66BB41E-9594-476F-82A037F9AC527054},B,37,1,FALSE
NA,NA,NA,NA,NA,{A3686C14-0DEB-4ADA-8DC8A9AA0205B049},B,37,1,FALSE
NA,NA,NA,NA,NA,{9314C647-3BA1-4F7D-A653F5EFA1855094},B,34,1,FALSE
NA,NA,NA,NA,NA,{099C6216-F793-4DDC-BD7E5B5D8CF93FC0},B,34,1,FALSE
NA,NA,NA,NA,NA,{3ADB9413-A1FD-465D-AD7FB5B55B5FBC72},B,38,3,FALSE
NA,NA,NA,NA,NA,{BAFE5133-0BFC-4BB6-A4937AA8F2BB114C},B,35,1,FALSE
NA,NA,NA,NA,NA,{1E6F11C6-783B-4ED0-9E20E26FC9EEEC62},B,37,1,FALSE
NA,NA,NA,NA,NA,{9314C647-3BA1-4F7D-A653F5EFA1855094},B,38,1,FALSE
NA,NA,NA,NA,NA,{EC8AF3FE-84E6-4B80-B21597EB4BEF4CD5},B,38,2,FALSE
NA,NA,NA,NA,NA,{F37BD3E9-B7E9-4B9D-BEA4798DA704077E},B,39,1,FALSE
NA,NA,NA,NA,NA,{17D934C9-51B9-4A31-A35FEF20984A33F9},B,40,3,FALSE
NA,NA,NA,NA,NA,{2A6D3572-424B-41CE-864A2E61AE43BED2},B,37,1,FALSE
NA,NA,NA,NA,NA,{7552EED7-B557-4C21-8DB651E6C9E48377},B,34,1,FALSE
NA,NA,NA,NA,NA,{8ECDF8B3-F75E-486D-A67B2F0D7F9C0DC3},B,36,3,FALSE
NA,NA,NA,NA,NA,{FCBCDDE7-A573-4421-A0F54BB46E3D33C4},B,37,4,FALSE
NA,NA,NA,NA,NA,{BA8AAE06-1049-403A-96ECCE618848D2AB},B,80,1,FALSE
NA,NA,NA,NA,NA,{F88EFFF2-417D-4678-8A65E48623A450B2},B,35,2,FALSE
NA,NA,NA,NA,NA,{EA0645B5-20F2-4B5D-954523FCE2A76744},B,36,1,FALSE
NA,NA,NA,NA,NA,{CFB00BC1-D15A-4707-99DE1E48CB49039E},B,39,1,FALSE
NA,NA,NA,NA,NA,{6EEEE149-5C94-46A9-90BC8030F849CA73},B,33,1,FALSE
NA,NA,NA,NA,NA,{B79C1843-EB9F-43AA-A7D7C517104CF1E8},B,39,1,FALSE
NA,NA,NA,NA,NA,{0965F4E4-4889-45B9-9223DE358C799328},B,35,1,FALSE
NA,NA,NA,NA,NA,{78F2CB1B-837D-4D89-99D52CAD7E791903},B,80,1,FALSE
NA,NA,NA,NA,NA,{998CADB6-4AB1-487E-A9CF9B3B6F0697A2},B,37,1,FALSE
NA,NA,NA,NA,NA,{B7073553-3FC9-4DCE-838EE69650AB64BC},B,35,1,FALSE
NA,NA,NA,NA,NA,{BAFE5133-0BFC-4BB6-A4937AA8F2BB114C},B,34,1,FALSE
NA,NA,NA,NA,NA,{D40BF10F-BD88-44B9-B406E6A8D1189441},B,37,1,FALSE
NA,NA,NA,NA,NA,{3D23F683-743A-4309-9F432A22536FC633},B,37,1,FALSE
NA,NA,NA,NA,NA,{0CAF0773-65D4-4159-9E064D79809291EE},B,36,9,FALSE
NA,NA,NA,NA,NA,{EA0645B5-20F2-4B5D-954523FCE2A76744},B,37,1,FALSE
NA,NA,NA,NA,NA,{59A39565-9CEA-4F51-9E1BEE7490C1E5B0},B,37,3,FALSE
NA,NA,NA,NA,NA,{50FFF599-B1DA-4A18-895EE4C310806D50},B,40,4,FALSE
NA,NA,NA,NA,NA,{C7596D39-9C2A-4EB2-B354E782AF8E27D2},B,34,5,FALSE
NA,NA,NA,NA,NA,{19EFB1A9-CE5B-4B31-8F0FD9DA110FEEF2},B,32,1,FALSE
NA,NA,NA,NA,NA,{C5A5C0A6-FB6C-46FA-A532634AAAC9789D},B,38,3,FALSE
NA,NA,NA,NA,NA,{0F95379B-0D78-421E-8F3440A1C9B99C43},B,36,1,FALSE
NA,NA,NA,NA,NA,{15FF7DB3-C3A5-4F44-A645752AE90B929C},B,36,1,FALSE
NA,NA,NA,NA,NA,{F37BD3E9-B7E9-4B9D-BEA4798DA704077E},B,35,1,FALSE
NA,NA,NA,NA,NA,{941CDEDC-5B5D-4529-96E3E3C9B6ADFB4C},B,39,8,FALSE
NA,NA,NA,NA,NA,{33469AFA-F4DA-4CCD-B6E2E34E213B5DD5},B,38,1,FALSE
NA,NA,NA,NA,NA,{DDF1C554-E03C-4775-95003C4079BAA140},B,59,1,TRUE
NA,NA,NA,NA,NA,{D696F989-9611-4CE2-A7A40A759AFBFF69},B,36,1,FALSE
NA,NA,NA,NA,NA,{781D60F9-4F38-4D8F-90D5CDF29ECD61D4},B,37,1,FALSE
NA,NA,NA,NA,NA,{D3E58750-F181-48DA-82D78CE000908ABF},B,38,1,FALSE
NA,NA,NA,NA,NA,{60BEAD84-F24F-44D1-8883FCCC309B379E},B,36,1,FALSE
NA,NA,NA,NA,NA,{2A6D3572-424B-41CE-864A2E61AE43BED2},B,37,1,FALSE
NA,NA,NA,NA,NA,{2F134FC5-0D16-4B30-8F9C93976A165BFF},B,35,1,FALSE
NA,NA,NA,NA,NA,{F950AF00-FF1E-4023-926D292507F64BCB},B,40,1,FALSE
NA,NA,NA,NA,NA,{681AEF0A-3E4B-406D-BA3378462B759686},B,34,3,FALSE
NA,NA,NA,NA,NA,{D40BF10F-BD88-44B9-B406E6A8D1189441},B,34,1,FALSE
NA,NA,NA,NA,NA,{DC2545CE-7668-4887-ABC694A864EB782B},B,36,1,FALSE
NA,NA,NA,NA,NA,{081A39E7-B516-4B7C-8EF1321103FEBA2A},B,37,1,FALSE
NA,NA,NA,NA,NA,{CF829281-EB7A-48C6-BF60D38A46DBC682},B,69,2,FALSE
NA,NA,NA,NA,NA,{AE94676A-EE84-41B8-8583A3B4E9739A70},B,38,1,FALSE
NA,NA,NA,NA,NA,{39823377-CFEF-4F01-9A69254C3767DA68},B,39,2,FALSE
NA,NA,NA,NA,NA,{B7869571-A4A4-4029-885D9D5B68C82234},B,36,1,FALSE
NA,NA,NA,NA,NA,{FF1B7CBB-56FA-4309-925B786756B290B4},B,37,3,FALSE
NA,NA,NA,NA,NA,{CF829281-EB7A-48C6-BF60D38A46DBC682},B,75,1,FALSE
NA,NA,NA,NA,NA,{EB67BFC6-06B1-4159-BA9E2AE27CE4B674},B,102,1,FALSE
NA,NA,NA,NA,NA,{9ED53318-0E58-4103-9D04DA71A2D9B0AC},B,36,3,FALSE
NA,NA,NA,NA,NA,{EA0645B5-20F2-4B5D-954523FCE2A76744},B,36,1,FALSE
NA,NA,NA,NA,NA,{C4707294-5A84-47F2-9CAC9ECC33CBE5C3},B,38,3,FALSE
NA,NA,NA,NA,NA,{AE94676A-EE84-41B8-8583A3B4E9739A70},B,37,1,FALSE
NA,NA,NA,NA,NA,{603C2655-6D09-43B0-9FDBCDF3DD43A17A},B,38,1,FALSE
NA,NA,NA,NA,NA,{37793F57-C5D4-43F9-B25776B68DA60CFC},B,34,1,FALSE
NA,NA,NA,NA,NA,{B182F945-7EAA-4BA8-9893F8599F9475D6},B,38,1,FALSE
NA,NA,NA,NA,NA,{1C1B8156-EB44-4542-8EB57C52A2DAA1F4},B,33,1,FALSE
NA,NA,NA,NA,NA,{FBA505B3-654B-42A3-92CAB70B385BCEAD},B,38,1,FALSE
NA,NA,NA,NA,NA,{CBA11028-DB77-4674-A9C6EE4327CA1135},B,37,3,FALSE
NA,NA,NA,NA,NA,{8E301849-359A-4CBF-B800B7A0BCA31F00},B,35,1,FALSE
NA,NA,NA,NA,NA,{BD976FA5-45AB-451A-AE30D0EF01B1FF1D},B,37,1,FALSE
NA,NA,NA,NA,NA,{CEAC2B21-3D22-4B43-9EF98153E363F319},B,61,2,FALSE
NA,NA,NA,NA,NA,{4393A419-C978-4904-957B0CA43B14FA92},BB,37,1,FALSE
NA,NA,NA,NA,NA,{960C3B47-5D03-490B-8395D7D0AC9FF4C9},B,39,1,FALSE
NA,NA,NA,NA,NA,{D0FBED64-DF74-42D5-8055CC60FF832540},B,38,1,FALSE
NA,NA,NA,NA,NA,{24ECD386-D1BC-45E9-8FE4352CAF52073E},B,38,1,FALSE
NA,NA,NA,NA,NA,{43B3043D-CA36-44B7-BC50B4278C797091},B,61,1,FALSE
NA,NA,NA,NA,NA,{730EDF32-58D5-4798-960A2E43EFCD0FCC},B,36,1,FALSE
NA,NA,NA,NA,NA,{921F669D-F529-4EC4-AD64881699D30C12},B,39,1,FALSE
NA,NA,NA,NA,NA,{7749B3A0-5CEE-44E9-BC1ADBE247BAE95A},B,35,1,FALSE
NA,NA,NA,NA,NA,{37E0E3F5-DBAD-4F72-ADCB8B8A9B431337},B,57,1,FALSE
NA,NA,NA,NA,NA,{D563A20F-8D7F-4551-ADBBB367FBE988AD},B,37,1,FALSE
NA,NA,NA,NA,NA,{B6181220-3FE4-4B7F-984F341D225C8A79},B,39,2,FALSE
NA,NA,NA,NA,NA,{79C489DE-966E-41C7-9870502D16A949A2},B,37,1,FALSE
NA,NA,NA,NA,NA,{5215543B-93E8-403D-9AC7E8EBB094D4FC},B,40,2,FALSE
NA,NA,NA,NA,NA,{2F134FC5-0D16-4B30-8F9C93976A165BFF},B,38,1,FALSE
NA,NA,NA,NA,NA,{705E30DE-EF24-49C5-B6DF32DCD3573AF5},B,34,1,FALSE
NA,NA,NA,NA,NA,{E4306C1F-5514-4F8A-B59272611A1F3ABA},B,35,3,FALSE
NA,NA,NA,NA,NA,{BC0E3901-5FC4-4DF7-A37C4C90F5BB19E3},B,37,1,FALSE
NA,NA,NA,NA,NA,{149B0C72-A6FE-459E-A4FD75DFA1D83BA9},B,35,1,FALSE
NA,NA,NA,NA,NA,{6B823FA5-010C-46A9-927C0AAF77EB451A},B,39,2,FALSE
NA,NA,NA,NA,NA,{6A1B9808-B4BA-449B-99B5EF90970B1A2A},B,35,1,FALSE
NA,NA,NA,NA,NA,{218D7057-B61F-4119-829ACFF5AEDCCBBE},B,38,1,FALSE
NA,NA,NA,NA,NA,{B97936BD-32D4-4E95-9229D727F9C47CCD},B,39,1,FALSE
NA,NA,NA,NA,NA,{F69E55F5-879C-4F89-BBD09BB74B4A4D1E},B,33,1,FALSE
NA,NA,NA,NA,NA,{5797E450-EB8A-4E8A-B82F01DA5BE074FF},B,37,1,FALSE
NA,NA,NA,NA,NA,{B7073553-3FC9-4DCE-838EE69650AB64BC},B,34,1,FALSE
NA,NA,NA,NA,NA,{1E6F11C6-783B-4ED0-9E20E26FC9EEEC62},B,36,1,FALSE
NA,NA,NA,NA,NA,{F3A1B57E-7C7D-4A20-9E111382A244F076},B,36,2,FALSE
NA,NA,NA,NA,NA,{311A0798-0778-49D2-A58BEBF0B46B55D3},B,35,1,FALSE
NA,NA,NA,NA,NA,{F65F30EE-E3C3-424E-A6544C9B11DE8353},B,35,2,FALSE
NA,NA,NA,NA,NA,{6A889389-B06A-4B76-B04B2571BDDB9C9C},B,38,2,FALSE
NA,NA,NA,NA,NA,{52C94305-B672-4735-8207296F6321F59E},B,37,5,FALSE
NA,NA,NA,NA,NA,{5F846704-C6B2-4AA5-87F13F6A46A47629},B,35,1,FALSE
NA,NA,NA,NA,NA,{D3435730-B51F-40C5-87B4DE68F34C4271},B,32,1,FALSE
NA,NA,NA,NA,NA,{83DA3DD8-D1F8-4EBE-BCC0B1DD7CE9763C},B,38,1,FALSE
NA,NA,NA,NA,NA,{AEB8CC95-470A-445C-9915927692EA0219},B,35,1,FALSE
NA,NA,NA,NA,NA,{B555C9C4-7015-42FD-B18D1BF7E4DE72F3},B,37,1,FALSE
NA,NA,NA,NA,NA,{15FF7DB3-C3A5-4F44-A645752AE90B929C},B,37,1,FALSE
NA,NA,NA,NA,NA,{A43DBBC0-0D76-4DCE-BB4DA591F5F088A7},B,36,1,FALSE
NA,NA,NA,NA,NA,{DB85B9D8-43D9-4D65-BA3D650E6DEC6DF5},B,38,1,FALSE
NA,NA,NA,NA,NA,{D05D4F62-B731-4FE1-895AA1DAAB34E8A9},B,37,3,FALSE
NA,NA,NA,NA,NA,{0B60B4E5-C1C7-43FA-9A66CF6DF8C0DBED},B,58,1,FALSE
NA,NA,NA,NA,NA,{89524845-1407-4414-BFF74FA8D875F6F4},B,36,1,FALSE
NA,NA,NA,NA,NA,{0F95379B-0D78-421E-8F3440A1C9B99C43},B,37,1,FALSE
NA,NA,NA,NA,NA,{66F38A63-66D7-4B2C-9084B060EF367C06},B,34,7,FALSE
NA,NA,NA,NA,NA,{8EC14A43-B4BD-44AC-8262A631B3BC467B},B,35,1,FALSE
NA,NA,NA,NA,NA,{5E0081D3-21B1-445D-973285A66937ABAB},B,39,1,FALSE
NA,NA,NA,NA,NA,{2F134FC5-0D16-4B30-8F9C93976A165BFF},B,37,1,FALSE
NA,NA,NA,NA,NA,{0B60B4E5-C1C7-43FA-9A66CF6DF8C0DBED},B,45,1,FALSE
NA,NA,NA,NA,NA,{C2FC66EE-CD4C-458E-A0DB0BF7E6AF0058},B,38,1,FALSE
NA,NA,NA,NA,NA,{9AC6C72D-A5E5-4D02-A6D20B5BCD9C34F8},B,35,4,FALSE
NA,NA,NA,NA,NA,{22193265-C01E-4A0C-8BDDCA249ACE232E},B,84,1,FALSE
NA,NA,NA,NA,NA,{739B57AB-7999-46FE-B4C7379146B7C929},B,36,4,FALSE
NA,NA,NA,NA,NA,{0389D1AD-99C8-4C99-9484E3CE138967AC},B,34,5,FALSE
NA,NA,NA,NA,NA,{93415249-4FF8-4327-BC7FD73E5137D06F},B,37,1,FALSE
NA,NA,NA,NA,NA,{5C73DE6A-405C-4410-810423C7845EEFB6},B,39,4,FALSE
NA,NA,NA,NA,NA,{D5C21B51-6D18-4B0C-BC6D8D303B798663},B,39,1,FALSE
NA,NA,NA,NA,NA,{839E9F6E-9583-4C06-AD04394419F09222},B,40,1,FALSE
NA,NA,NA,NA,NA,{70BC64A2-F4FA-495F-9D0CEE586E5B0883},B,38,1,FALSE
NA,NA,NA,NA,NA,{8EC06F10-B9B4-4669-8A3F76B87D221361},B,79,1,FALSE
NA,NA,NA,NA,NA,{6A2A7CFF-B832-4E68-BE3136CFCCD136F8},B,40,1,FALSE
NA,NA,NA,NA,NA,{0D9111DC-027B-4373-8142313F93738082},B,37,4,FALSE
NA,NA,NA,NA,NA,{0C1B6FC6-FA39-44BB-B2DBA9A2F9FE4C6A},B,37,1,FALSE
NA,NA,NA,NA,NA,{C3DBC909-2348-4DCC-BE3BE82B06EA58DF},B,31,2,FALSE
NA,NA,NA,NA,NA,{48D3DF49-BA7A-4A27-80BBA0A80B97F603},B,37,2,FALSE
NA,NA,NA,NA,NA,{65B5796C-B597-439C-83320A689C8FA354},B,35,6,FALSE
NA,NA,NA,NA,NA,{937D4284-5DFA-4CB0-B6D2958A9C7A2F3F},B,35,1,FALSE
NA,NA,NA,NA,NA,{EA0645B5-20F2-4B5D-954523FCE2A76744},B,39,1,FALSE
NA,NA,NA,NA,NA,{C6EDA0A3-6112-4ABC-BE4D2AD9F546F3C4},B,37,1,FALSE
NA,NA,NA,NA,NA,{6EEEE149-5C94-46A9-90BC8030F849CA73},B,35,1,FALSE
NA,NA,NA,NA,NA,{6A2A7CFF-B832-4E68-BE3136CFCCD136F8},B,38,1,FALSE
NA,NA,NA,NA,NA,{C6EDA0A3-6112-4ABC-BE4D2AD9F546F3C4},B,38,1,FALSE
NA,NA,NA,NA,NA,{B66E1685-DC06-4198-A1D9F1C10EA0821A},B,38,1,FALSE
NA,NA,NA,NA,NA,{1B93B562-FB2C-440E-925DFBF278ACB57F},B,35,1,FALSE
NA,NA,NA,NA,NA,{AED24965-3D87-44CE-AC94D4353140781D},B,81,1,FALSE
NA,NA,NA,NA,NA,{F950AF00-FF1E-4023-926D292507F64BCB},B,31,1,FALSE
NA,NA,NA,NA,NA,{705E30DE-EF24-49C5-B6DF32DCD3573AF5},B,35,1,FALSE
NA,NA,NA,NA,NA,{EA0645B5-20F2-4B5D-954523FCE2A76744},B,36,1,FALSE
NA,NA,NA,NA,NA,{52147513-6B25-481A-BAA2E60E0C16F5F2},B,38,2,FALSE
NA,NA,NA,NA,NA,{88AF91D1-18F3-4B4C-B05F011C3EFA2472},B,36,1,FALSE
NA,NA,NA,NA,NA,{EB3385A2-84D3-4145-9F83CFF7067D938E},B,36,1,FALSE
NA,NA,NA,NA,NA,{9B91D849-3D37-4AB2-9743D65FF82D3979},B,37,1,FALSE
NA,NA,NA,NA,NA,{A8F79479-AEC2-4E96-B71961DFE8EFFF8D},B,36,1,FALSE
NA,NA,NA,NA,NA,{C6EDA0A3-6112-4ABC-BE4D2AD9F546F3C4},B,39,1,FALSE
NA,NA,NA,NA,NA,{EA419713-E052-4B9D-BBCEBCF8781D8178},B,35,1,FALSE
NA,NA,NA,NA,NA,{B1385A47-8D23-4E85-B75BB07D5F74041D},B,36,1,FALSE
NA,NA,NA,NA,NA,{0389D1AD-99C8-4C99-9484E3CE138967AC},B,38,3,FALSE
NA,NA,NA,NA,NA,{069EF792-14D1-49D1-8E13FC04AA0083A0},B,35,1,FALSE
NA,NA,NA,NA,NA,{74FDE027-02A8-40EE-A23C3A8E45419857},B,36,1,FALSE
NA,NA,NA,NA,NA,{0965F4E4-4889-45B9-9223DE358C799328},B,34,1,FALSE
NA,NA,NA,NA,NA,{4393A419-C978-4904-957B0CA43B14FA92},BB,39,1,FALSE
NA,NA,NA,NA,NA,{F4BCC47F-4126-408C-AD8798BA1A1605BD},B,38,1,FALSE
NA,NA,NA,NA,NA,{38A8A124-F75F-4472-8FF51932928924AE},B,37,1,FALSE
NA,NA,NA,NA,NA,{6BC06015-15A0-4EC8-A1FA5244E184191D},B,40,2,FALSE
NA,NA,NA,NA,NA,{33469AFA-F4DA-4CCD-B6E2E34E213B5DD5},B,34,1,FALSE
NA,NA,NA,NA,NA,{D9E27E52-DC69-4EFF-9DF561C4E9F066FD},B,37,1,FALSE
NA,NA,NA,NA,NA,{0D9111DC-027B-4373-8142313F93738082},B,41,5,FALSE
NA,NA,NA,NA,NA,{B555C9C4-7015-42FD-B18D1BF7E4DE72F3},B,32,1,FALSE
NA,NA,NA,NA,NA,{EA0645B5-20F2-4B5D-954523FCE2A76744},B,38,1,FALSE
NA,NA,NA,NA,NA,{B182F945-7EAA-4BA8-9893F8599F9475D6},B,32,1,FALSE
NA,NA,NA,NA,NA,{D7C63D41-9616-4517-A15B5BFE0F57BF93},B,36,1,FALSE
NA,NA,NA,NA,NA,{79C489DE-966E-41C7-9870502D16A949A2},B,36,1,FALSE
NA,NA,NA,NA,NA,{F3A1B57E-7C7D-4A20-9E111382A244F076},B,33,1,FALSE
NA,NA,NA,NA,NA,{7AEA1554-FECD-42AA-ACBE99ABC8BC3EAD},B,38,1,FALSE
NA,NA,NA,NA,NA,{03B671EE-BB46-4778-8C2FB89743CDF280},B,37,1,FALSE
NA,NA,NA,NA,NA,{B555C9C4-7015-42FD-B18D1BF7E4DE72F3},B,39,1,FALSE
NA,NA,NA,NA,NA,{17D934C9-51B9-4A31-A35FEF20984A33F9},B,36,2,FALSE
NA,NA,NA,NA,NA,{E9F8E3EC-FAD2-4113-9881598125775749},B,39,3,FALSE
NA,NA,NA,NA,NA,{0649AB83-4810-4011-B1EFC48D3B9A9E17},B,49,1,FALSE
NA,NA,NA,NA,NA,{F566F451-FC51-44FE-AD0C90A557669855},B,36,3,FALSE
NA,NA,NA,NA,NA,{31C8D6D1-6E1A-4966-9B8EA9E65FBD9F4E},B,33,1,FALSE
NA,NA,NA,NA,NA,{A93FABA9-D32A-4F14-8541C8A260A0F690},B,36,1,FALSE
NA,NA,NA,NA,NA,{03B671EE-BB46-4778-8C2FB89743CDF280},B,35,1,FALSE
NA,NA,NA,NA,NA,{F5973B95-1012-4B96-B999EEC6A8495F13},B,39,1,FALSE
NA,NA,NA,NA,NA,{9E20CE46-3C59-4712-BCC7B3D480E4D831},B,37,2,FALSE
NA,NA,NA,NA,NA,{2F134FC5-0D16-4B30-8F9C93976A165BFF},B,35,1,FALSE
NA,NA,NA,NA,NA,{7749B3A0-5CEE-44E9-BC1ADBE247BAE95A},B,40,1,FALSE
NA,NA,NA,NA,NA,{22193265-C01E-4A0C-8BDDCA249ACE232E},B,84,1,TRUE
NA,NA,NA,NA,NA,{C3DBC909-2348-4DCC-BE3BE82B06EA58DF},B,35,2,FALSE
NA,NA,NA,NA,NA,{4630A535-15C5-4A07-8F936A89E723EBDC},B,31,1,FALSE
NA,NA,NA,NA,NA,{B79C1843-EB9F-43AA-A7D7C517104CF1E8},B,35,1,FALSE
NA,NA,NA,NA,NA,{A95D73F5-DE56-40F1-94AE35B81EAFBAAF},B,35,1,FALSE
NA,NA,NA,NA,NA,{0E0763F5-5DAB-4746-A5F1DEC0FFBF48E2},B,37,1,FALSE
NA,NA,NA,NA,NA,{5273862F-1E4E-45BD-99760D0A30F77395},B,38,1,FALSE
NA,NA,NA,NA,NA,{7AEA1554-FECD-42AA-ACBE99ABC8BC3EAD},B,37,1,FALSE
NA,NA,NA,NA,NA,{B1972E02-CD20-4FFC-98CF27579B54D87D},B,40,1,FALSE
NA,NA,NA,NA,NA,{1E5195A9-83D2-4968-960280628AFDDAA3},B,37,2,FALSE
NA,NA,NA,NA,NA,{C56F1C14-72FD-44D0-98D2EB0631D5F2E2},B,38,1,FALSE
NA,NA,NA,NA,NA,{43658A38-9A7C-4FF6-B2253CE08A3433BC},B,37,1,FALSE
NA,NA,NA,NA,NA,{0E5F3DA4-5CF4-421F-99844C3DCE03DDB3},B,38,1,FALSE
NA,NA,NA,NA,NA,{A722B5A7-1B1B-4720-ADE67BC36AA318C5},B,36,1,FALSE
NA,NA,NA,NA,NA,{448DB7E8-0D80-4DBF-A0A6254CB5B2FD51},B,35,1,FALSE
NA,NA,NA,NA,NA,{EA0645B5-20F2-4B5D-954523FCE2A76744},B,37,1,FALSE
NA,NA,NA,NA,NA,{DB0D2BF8-F670-4C47-825D8BD5D01E57E4},B,34,1,FALSE
NA,NA,NA,NA,NA,{71DB4822-4219-4B4B-AAFF74C678CCA41A},B,34,1,TRUE
NA,NA,NA,NA,NA,{733A91AE-D06D-45CD-82BE212474AC0A4E},B,36,1,FALSE
NA,NA,NA,NA,NA,{31C8D6D1-6E1A-4966-9B8EA9E65FBD9F4E},B,35,1,FALSE
NA,NA,NA,NA,NA,{F37BD3E9-B7E9-4B9D-BEA4798DA704077E},B,37,1,FALSE
NA,NA,NA,NA,NA,{5C8DF740-B8EC-49A8-87CA5F6E9B3DB6C7},B,37,3,FALSE
NA,NA,NA,NA,NA,{7D558353-1DF2-4FCE-97F99E04E16790AE},B,36,1,FALSE
NA,NA,NA,NA,NA,{1B93B562-FB2C-440E-925DFBF278ACB57F},B,37,1,FALSE
NA,NA,NA,NA,NA,{267A1C39-B429-43FE-8C75D3681A5E4580},B,38,1,FALSE
NA,NA,NA,NA,NA,{3D23F683-743A-4309-9F432A22536FC633},B,34,1,FALSE
NA,NA,NA,NA,NA,{34CA3F66-B05F-4067-B22DF7B5B3C0E6FB},B,38,1,FALSE
NA,NA,NA,NA,NA,{132DC4A6-27A7-4C1F-8B2856F1D752C4F6},B,37,1,FALSE
NA,NA,NA,NA,NA,{EFFE32A6-67D7-4AA3-96E1B142E793A507},B,35,1,FALSE
NA,NA,NA,NA,NA,{DBD57C72-2526-425E-A4A7DA884F63F9C6},B,35,1,FALSE
NA,NA,NA,NA,NA,{327949FB-AAF1-42FC-A0D2A32868AC6566},BB,37,1,FALSE
NA,NA,NA,NA,NA,{D3435730-B51F-40C5-87B4DE68F34C4271},B,35,6,FALSE
NA,NA,NA,NA,NA,{3ADB9413-A1FD-465D-AD7FB5B55B5FBC72},B,34,1,FALSE
NA,NA,NA,NA,NA,{6FDCC1CC-DE76-4916-B93CEE394D0592E7},B,79,1,TRUE
NA,NA,NA,NA,NA,{FD15311E-B1FA-4DEF-B4C8F10D35A2C4E8},B,37,1,FALSE
NA,NA,NA,NA,NA,{825EB3FA-C611-482E-80C14682EB6E1ACD},B,37,4,FALSE
NA,NA,NA,NA,NA,{BC964511-F7E5-46D8-A9412CB940C9C8B0},B,33,1,FALSE
NA,NA,NA,NA,NA,{8C585A6E-710E-4A8A-B498EADEC246BBEA},B,37,1,FALSE
NA,NA,NA,NA,NA,{8E301849-359A-4CBF-B800B7A0BCA31F00},B,37,1,FALSE
NA,NA,NA,NA,NA,{069EF792-14D1-49D1-8E13FC04AA0083A0},B,34,1,FALSE
NA,NA,NA,NA,NA,{330CB404-8B54-4131-B81FD08298BBC0C9},B,36,5,FALSE
NA,NA,NA,NA,NA,{FB3E6651-D259-4CD3-9AD4E25EB4B54AEE},B,37,1,FALSE
NA,NA,NA,NA,NA,{AEA75CC2-F19D-4D01-956CB51540A7CCF2},B,39,1,FALSE
NA,NA,NA,NA,NA,{F678B5EA-9062-4B7E-A0A700D79899BA83},B,37,1,FALSE
NA,NA,NA,NA,NA,{B21D19D1-7134-45BD-A2C9CE6A34E80933},B,34,1,FALSE
NA,NA,NA,NA,NA,{EA419713-E052-4B9D-BBCEBCF8781D8178},B,36,1,FALSE
NA,NA,NA,NA,NA,{B66E1685-DC06-4198-A1D9F1C10EA0821A},B,37,1,FALSE
NA,NA,NA,NA,NA,{A95D73F5-DE56-40F1-94AE35B81EAFBAAF},B,38,1,FALSE
NA,NA,NA,NA,NA,{176EFBE0-F791-476B-AC189388C8FF5FF5},B,38,1,FALSE
NA,NA,NA,NA,NA,{6EEEE149-5C94-46A9-90BC8030F849CA73},B,35,1,FALSE
NA,NA,NA,NA,NA,{389A7218-A8F5-4CA2-A1B28DE4F95C4267},B,37,3,FALSE
NA,NA,NA,NA,NA,{D3435730-B51F-40C5-87B4DE68F34C4271},B,37,3,FALSE
NA,NA,NA,NA,NA,{BE3500E7-7EC5-49FF-8F71AAC1F9AE616D},B,35,6,FALSE
NA,NA,NA,NA,NA,{BD6A7D34-B465-46F6-8177D45478764112},B,36,1,FALSE
NA,NA,NA,NA,NA,{998CADB6-4AB1-487E-A9CF9B3B6F0697A2},B,38,1,FALSE
NA,NA,NA,NA,NA,{276D290C-BD58-451C-B4CA093EADA8AB17},B,37,5,FALSE
NA,NA,NA,NA,NA,{31337AF6-CF99-4FBD-BC8653B09C6A1925},B,34,2,FALSE
NA,NA,NA,NA,NA,{3CC1387E-3FF8-4275-907409D15341FB2D},B,39,1,FALSE
NA,NA,NA,NA,NA,{8046F300-3446-42A9-A8B0B0CE96FEB153},B,38,1,FALSE
NA,NA,NA,NA,NA,{8A8CA651-2C8F-4567-9BF4263DB7957D05},B,35,1,FALSE
NA,NA,NA,NA,NA,{34CA3F66-B05F-4067-B22DF7B5B3C0E6FB},B,39,3,FALSE
NA,NA,NA,NA,NA,{53F7DC22-F0D8-4465-B353313E940A776E},B,38,7,FALSE
NA,NA,NA,NA,NA,{E24AE3F7-B097-403B-A34698FB36AD16B4},B,39,1,FALSE
NA,NA,NA,NA,NA,{E0827430-49CB-4DB3-A35015CF23A9A7A9},B,36,1,FALSE
NA,NA,NA,NA,NA,{BD976FA5-45AB-451A-AE30D0EF01B1FF1D},B,39,4,FALSE
NA,NA,NA,NA,NA,{73BDA2B8-F28B-4364-A5A0BE17EAF28D55},B,37,2,FALSE
NA,NA,NA,NA,NA,{F570A890-EB4A-4C11-98A7753F72755EF1},B,37,1,FALSE
NA,NA,NA,NA,NA,{A5375D60-D91C-46EB-8F76756D4C48DDE3},B,37,1,FALSE
