mark_row_id,mark_sample_row_id,source,fish_origin,fork_length,count,dead
{0000010F-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,58,2,NA
{00000110-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,59,5,NA
{00000111-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,60,2,NA
{00000112-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,61,3,NA
{00000113-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,62,4,NA
{00000114-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,63,3,NA
{00000115-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,64,2,NA
{00000116-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,65,1,NA
{00000117-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,66,1,NA
{00000118-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,67,7,NA
{00000119-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,68,5,NA
{0000011A-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,70,7,NA
{0000011B-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,71,3,NA
{0000011C-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,72,8,NA
{0000011D-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,73,9,NA
{0000011E-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,74,5,NA
{0000011F-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,75,3,NA
{00000120-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,76,8,NA
{00000121-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,77,4,NA
{00000122-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,78,4,NA
{00000123-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,79,6,NA
{00000124-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,80,7,NA
{00000125-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,81,7,NA
{00000126-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,82,3,NA
{00000127-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,83,4,NA
{00000128-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,84,3,NA
{00000129-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,85,6,NA
{0000012A-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,86,2,NA
{0000012B-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,87,2,NA
{0000012C-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,88,2,NA
{0000012D-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,89,3,NA
{0000012E-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,90,1,NA
{0000012F-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,91,2,NA
{00000130-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,94,1,NA
{00000131-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,96,1,NA
{00000132-0000-0000-0000000000000000},{00000020-0000-0000-0000000000000000},rbdd,wild,102,1,NA
{00000133-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,55,1,NA
{00000134-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,57,1,NA
{00000135-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,59,1,NA
{00000136-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,60,2,NA
{00000137-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,61,2,NA
{00000138-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,63,3,NA
{00000139-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,64,2,NA
{0000013A-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,65,1,NA
{0000013B-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,66,4,NA
{0000013C-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,67,3,NA
{0000013D-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,68,2,NA
{0000013E-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,69,1,NA
{0000013F-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,70,2,NA
{00000140-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,71,4,NA
{00000141-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,72,5,NA
{00000142-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,73,8,NA
{00000143-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,74,5,NA
{00000144-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,75,5,NA
{00000145-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,76,6,NA
{00000146-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,77,5,NA
{00000147-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,78,6,NA
{00000148-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,79,5,NA
{00000149-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,80,5,NA
{0000014A-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,81,5,NA
{0000014B-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,82,4,NA
{0000014C-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,83,5,NA
{0000014D-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,84,3,NA
{0000014E-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,85,2,NA
{0000014F-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,86,3,NA
{00000150-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,87,2,NA
{00000151-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,88,2,NA
{00000152-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,89,1,NA
{00000153-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,90,1,NA
{00000154-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,91,3,NA
{00000155-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,92,1,NA
{00000156-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,93,2,NA
{00000157-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,94,1,NA
{00000158-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,97,2,NA
{00000159-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,100,1,NA
{0000015A-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,102,1,NA
{0000015B-0000-0000-0000000000000000},{00000021-0000-0000-0000000000000000},rbdd,wild,105,1,NA
{0000015C-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,52,1,NA
{0000015D-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,57,1,NA
{0000015E-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,60,3,NA
{0000015F-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,61,2,NA
{00000160-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,62,4,NA
{00000161-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,64,2,NA
{00000162-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,65,4,NA
{00000163-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,66,1,NA
{00000164-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,67,2,NA
{00000165-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,68,2,NA
{00000166-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,69,1,NA
{00000167-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,70,4,NA
{00000168-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,71,4,NA
{00000169-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,72,3,NA
{0000016A-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,73,4,NA
{0000016B-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,74,6,NA
{0000016C-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,75,4,NA
{0000016D-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,76,10,NA
{0000016E-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,77,6,NA
{0000016F-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,78,10,NA
{00000170-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,79,8,NA
{00000171-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,80,9,NA
{00000172-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,81,10,NA
{00000173-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,82,5,NA
{00000174-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,83,5,NA
{00000175-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,84,6,NA
{00000176-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,85,3,NA
{00000177-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,86,4,NA
{00000178-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,87,5,NA
{00000179-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,88,5,NA
{0000017A-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,89,1,NA
{0000017B-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,90,2,NA
{0000017C-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,91,2,NA
{0000017D-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,92,3,NA
{0000017E-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,93,4,NA
{0000017F-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,94,1,NA
{00000180-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,96,2,NA
{00000181-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,97,2,NA
{00000182-0000-0000-0000000000000000},{00000022-0000-0000-0000000000000000},rbdd,wild,117,1,NA
{00000183-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,55,1,NA
{00000184-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,57,1,NA
{00000185-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,58,1,NA
{00000186-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,62,2,NA
{00000187-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,63,4,NA
{00000188-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,64,1,NA
{00000189-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,66,1,NA
{0000018A-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,67,4,NA
{0000018B-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,68,4,NA
{0000018C-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,69,3,NA
{0000018D-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,70,1,NA
{0000018E-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,71,2,NA
{0000018F-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,72,5,NA
{00000190-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,73,4,NA
{00000191-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,74,7,NA
{00000192-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,75,5,NA
{00000193-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,76,8,NA
{00000194-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,77,3,NA
{00000195-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,78,3,NA
{00000196-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,79,6,NA
{00000197-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,80,10,NA
{00000198-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,81,7,NA
{00000199-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,82,10,NA
{0000019A-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,83,6,NA
{0000019B-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,84,3,NA
{0000019C-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,85,12,NA
{0000019D-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,86,7,NA
{0000019E-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,87,4,NA
{0000019F-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,88,5,NA
{000001A0-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,89,4,NA
{000001A1-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,90,5,NA
{000001A2-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,91,7,NA
{000001A3-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,92,1,NA
{000001A4-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,93,1,NA
{000001A5-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,94,1,NA
{000001A6-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,95,7,NA
{000001A7-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,98,2,NA
{000001A8-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,101,1,NA
{000001A9-0000-0000-0000000000000000},{00000023-0000-0000-0000000000000000},rbdd,wild,110,1,NA
{000001AA-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,58,1,NA
{000001AB-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,64,2,NA
{000001AC-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,66,3,NA
{000001AD-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,67,2,NA
{000001AE-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,68,1,NA
{000001AF-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,69,1,NA
{000001B0-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,70,4,NA
{000001B1-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,72,2,NA
{000001B2-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,73,2,NA
{000001B3-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,74,1,NA
{000001B4-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,75,6,NA
{000001B5-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,76,5,NA
{000001B6-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,77,4,NA
{000001B7-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,78,1,NA
{000001B8-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,79,6,NA
{000001B9-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,80,5,NA
{000001BA-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,81,6,NA
{000001BB-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,82,5,NA
{000001BC-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,83,3,NA
{000001BD-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,84,4,NA
{000001BE-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,85,2,NA
{000001BF-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,86,4,NA
{000001C0-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,87,3,NA
{000001C1-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,88,4,NA
{000001C2-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,89,3,NA
{000001C3-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,90,5,NA
{000001C4-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,91,2,NA
{000001C5-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,92,2,NA
{000001C6-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,93,5,NA
{000001C7-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,94,2,NA
{000001C8-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,96,2,NA
{000001C9-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,97,1,NA
{000001CA-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,100,1,NA
{000001CB-0000-0000-0000000000000000},{00000024-0000-0000-0000000000000000},rbdd,wild,109,1,NA
{000001CC-0000-0000-0000000000000000},{00000025-0000-0000-0000000000000000},rbdd,wild,61,1,NA
{000001CD-0000-0000-0000000000000000},{00000025-0000-0000-0000000000000000},rbdd,wild,62,2,NA
{000001CE-0000-0000-0000000000000000},{00000025-0000-0000-0000000000000000},rbdd,wild,63,1,NA
{000001CF-0000-0000-0000000000000000},{00000025-0000-0000-0000000000000000},rbdd,wild,65,1,NA
{000001D0-0000-0000-0000000000000000},{00000025-0000-0000-0000000000000000},rbdd,wild,66,1,NA
{000001D1-0000-0000-0000000000000000},{00000025-0000-0000-0000000000000000},rbdd,wild,67,2,NA
{000001D2-0000-0000-0000000000000000},{00000025-0000-0000-0000000000000000},rbdd,wild,68,4,NA
{000001D3-0000-0000-0000000000000000},{00000025-0000-0000-0000000000000000},rbdd,wild,69,7,NA
{000001D4-0000-0000-0000000000000000},{00000025-0000-0000-0000000000000000},rbdd,wild,70,5,NA
{000001D5-0000-0000-0000000000000000},{00000025-0000-0000-0000000000000000},rbdd,wild,71,10,NA
{000001D6-0000-0000-0000000000000000},{00000025-0000-0000-0000000000000000},rbdd,wild,72,2,NA
{000001D7-0000-0000-0000000000000000},{00000025-0000-0000-0000000000000000},rbdd,wild,73,1,NA
{000001D8-0000-0000-0000000000000000},{00000025-0000-0000-0000000000000000},rbdd,wild,74,6,NA
{000001D9-0000-0000-0000000000000000},{00000025-0000-0000-0000000000000000},rbdd,wild,75,9,NA
{000001DA-0000-0000-0000000000000000},{00000025-0000-0000-0000000000000000},rbdd,wild,76,8,NA
{000001DB-0000-0000-0000000000000000},{00000025-0000-0000-0000000000000000},rbdd,wild,77,5,NA
{000001DC-0000-0000-0000000000000000},{00000025-0000-0000-0000000000000000},rbdd,wild,78,5,NA
{000001DD-0000-0000-0000000000000000},{00000025-0000-0000-0000000000000000},rbdd,wild,79,15,NA
{000001DE-0000-0000-0000000000000000},{00000025-0000-0000-0000000000000000},rbdd,wild,80,3,NA
{000001DF-0000-0000-0000000000000000},{00000025-0000-0000-0000000000000000},rbdd,wild,81,8,NA
{000001E0-0000-0000-0000000000000000},{00000025-0000-0000-0000000000000000},rbdd,wild,82,6,NA
{000001E1-0000-0000-0000000000000000},{00000025-0000-0000-0000000000000000},rbdd,wild,83,13,NA
{000001E2-0000-0000-0000000000000000},{00000025-0000-0000-0000000000000000},rbdd,wild,84,8,NA
